LeagueIndex,HoursPerWeek,TotalHours,APM,SelectByHotkeys,AssignToHotkeys,UniqueHotkeys,MinimapAttacks,MinimapRightClicks,NumberOfPACs,GapBetweenPACs,ActionLatency,ActionsInPAC,TotalMapExplored,WorkersMade,UniqueUnitsMade,ComplexUnitsMade,ComplexAbilitiesUsed,DummyMain,>20?
2,20,12,57.1536,0.001583891,0.000332285,5,1.11E-05,0.000265828,0.003189934,61.4216,81.3611,3.0174,17,0.00086394,7,0,5.54E-05,0,0
1,10,500,73.1424,3.03E-05,3.03E-05,1,0,3.03E-05,0.002108105,70.7246,83.0216,6.4173,15,0.0010161,5,0,0,0,1
4,2,400,82.203,0.001507321,0.000305053,4,5.38E-05,0.000986937,0.002655757,50.449,64.1351,5.3311,30,0.0012023,5,0,0,0,1
3,6,300,134.6472,0.003024631,0.000541872,8,7.88E-05,7.88E-05,0.003940887,22.8972,49.82,5.67,22,0.0013399,8,0.000128079,0.00026601,1,1
4,20,730,123.462,0.00372148,0.000150714,0,0,0.000336209,0.003164997,31.0147,64.8059,6.2418,19,0.0011593,6,0,0,0,1
3,14,80,52.8882,0.002177831,0.000225293,6,5.63E-05,0.000131421,0.001558276,35.3659,103.5181,5.0241,12,0.00060078,5,0,0,0,1
5,24,900,117.4518,0.002088865,0.000362896,7,2.66E-05,0.000327492,0.003496194,59.8274,60.8101,5.9063,34,0.001487,10,5.31E-05,9.74E-05,1,1
5,10,450,98.8128,0.004366961,0.000511753,2,1.71E-05,0.000255877,0.003326396,56.1028,70.8923,4.6436,36,0.00086998,8,0.000247347,0.00029852,0,0
5,20,720,135.273,0.002076949,0.000238338,9,5.11E-05,0.003030303,0.003660198,19.7576,55.1907,6.6256,30,0.0011236,7,0,0,1,1
3,6,600,101.0802,0.000311966,8.21E-05,3,0,0.000738868,0.002889794,37.44,57.6818,6.4034,18,0.0015106,6,0,0,1,0
2,6,500,97.632,0.004599353,0.000179662,6,0.000179662,0.000700683,0.002407474,55.5489,92.7463,5.8358,15,0.0012397,5,0,0,1,1
4,2,255,84.5652,0.001757053,0.000286032,4,1.63E-05,0.000555719,0.00342421,54.0383,75.8759,4.1551,34,0.0010869,10,0.000155274,0.00018796,0,1
6,28,2500,184.2786,0.010149436,0.000513084,6,0.000128271,9.62E-05,0.003351078,25.2885,50.1053,7.3589,17,0.00060929,6,0,0.00035274,1,1
3,10,100,124.8396,0.007780226,0.000493436,8,3.44E-05,0.000321307,0.003178647,33.5507,66.1661,5,21,0.00094097,9,0,0.00044754,1,1
7,36,1300,188.5512,0.008661576,0.001387275,5,0.000367569,0.000397211,0.005371244,23.0188,37.9249,4.8863,36,0.00052171,7,0.000349783,0.00076478,1,1
4,8,400,96.9822,0.001579155,0.000384919,5,0,0.000424398,0.004184761,37.7021,51.9623,4.1038,31,0.0010659,7,0.000236873,0.00040466,0,0
5,10,430,122.2194,0.002325581,0.000554726,6,9.60E-05,0.000842757,0.004085769,22.2723,50.5274,5.0914,20,0.00088543,6,0,9.60E-05,0,1
3,12,400,110.7282,0.002239104,7.25E-05,2,0.000117848,0.000281021,0.0036986,56.0393,57.4804,4.8113,21,0.00089745,9,0.000353543,6.35E-05,1,0
6,24,1500,140.178,0.004302076,0.00038084,5,4.23E-05,0.000832205,0.003512187,21.629,55.3414,6.2892,18,0.0024402,7,0.000267998,0.00029621,1,1
3,20,60,94.7502,0.00147634,0.000312867,5,2.93E-05,0.000889715,0.003412202,43.4138,56.1948,5.1232,28,0.00064529,7,0.000205319,0.0011146,0,1
4,20,1000,109.8432,0.002027847,0.000431117,7,0.00017564,0.00023951,0.003065721,29.2775,68.6875,6.2812,21,0.00062272,5,0,0,0,0
5,28,400,174.5022,0.016882329,0.000438064,6,0.000151638,0.000168486,0.002881116,37.8118,60.8889,5.4854,12,0.0010109,4,0,0,0,0
6,20,1500,136.7148,0.006395961,0.000216812,5,6.19E-05,0.000433625,0.003778728,23.9506,58.459,5.1107,21,0.00096017,6,0,0,0,0
5,28,1500,176.5986,0.011495035,0.000510135,2,0.000204054,0.000629166,0.003911033,38.9804,53.1478,5.7457,39,0.0026867,8,0.000195552,0.00073119,1,0
5,8,300,123.3264,0.005695953,0.000621915,6,0,0.000138203,0.003385982,25.1462,66.2974,5.2974,25,0.00054294,6,5.92E-05,6.91E-05,1,0
4,12,250,122.6952,0.001977848,0.000200828,3,6.09E-06,1.22E-05,0.003998296,47.8171,64.6758,5.1568,31,0.0010711,11,0.000146057,0.00024951,0,0
6,14,950,225.9114,0.011330664,0.000913997,6,2.90E-05,0.000159587,0.004787605,30.3587,38.7273,6.4758,20,0.0015959,6,0,0,0,0
2,4,350,92.1114,0.003137587,0.00046699,5,0,4.38E-05,0.002831125,41.7824,62.6598,5.1031,12,0.00070048,7,0,4.38E-05,0,0
4,20,980,156.0378,0.004852598,0.001240514,9,9.12E-05,0.000200671,0.00339317,35.027,54.2796,7.2473,21,0.0010398,6,0,0.00031013,0,0
4,20,750,148.923,0.008679659,0.000387197,2,1.61E-05,0.000177465,0.003016908,42.9677,61.7968,6.5027,18,0.0011455,7,0,0.0001452,1,0
2,36,450,85.9146,0.000992613,0.000300092,10,3.46E-05,0.000265466,0.003462604,84.6823,64.3867,4.3,26,0.0010388,7,0,0,0,1
4,12,2000,120.1476,0.001241311,0.000248262,5,0,0.000855125,0.003365332,26.6116,60.7541,6.2951,14,0.00088271,5,0,0,1,1
7,6,1100,159.2238,0.003570117,0.00087244,4,0.000241069,0.000700248,0.004832859,17.9333,36.4181,5.323,21,0.0012398,7,0,4.59E-05,0,0
4,28,500,80.6748,0.002550538,0.000283393,3,3.15E-05,6.30E-05,0.004061969,45.0428,64.5581,3.0155,17,0.00069274,7,9.45E-05,4.72E-05,1,1
6,28,1000,214.4652,0.020455328,0.000577765,7,0.000528593,0.000811329,0.003085509,33.424,68.5896,6.6375,28,0.0011309,7,0,4.92E-05,0,0
3,18,450,75.1692,0.000298329,0.000174026,1,4.97E-05,0.000248608,0.001292761,27.9216,85.2308,10.5962,5,0.0005718,3,0,0,0,1
2,4,120,74.7108,0.002349159,0.00024728,7,0.000236977,0.000206067,0.003039482,57.1701,71.6068,4.0576,22,0.00069032,9,0.000206067,0.00013394,1,1
2,4,150,37.5,0.000365961,0.000195179,2,7.32E-05,0.000146384,0.001195472,44.5,102.449,5.7143,8,0.00060993,3,0,0,1,1
5,30,2000,190.5432,0.010075035,0.000621149,8,0.000472073,0.002149175,0.004931922,22.4141,41.1184,5.403,30,0.0017889,7,0.00033542,0.0011429,0,1
6,16,1000,112.9194,0.005749647,0.000381403,2,4.77E-05,0.000238377,0.003794958,32.9673,53.2462,4.2211,30,0.0010393,11,0.000228842,0.00030512,0,1
3,4,300,88.9254,0.002224694,0.000403226,3,0.000111235,2.78E-05,0.003740267,42.791,60.2528,3.8439,23,0.00082036,5,0,0,0,1
3,12,620,96.867,0.001719008,0.000321686,2,4.02E-05,0.000965057,0.002613696,38.1931,75.5231,7.4885,24,0.0016285,8,0.000241264,0.0010857,0,0
4,8,200,74.6772,0.002988964,0.000651441,8,0.00030656,0.0001916,0.003065604,34.1423,73.4333,3.8458,19,0.00085581,8,0.000102187,0.0001916,0,1
5,8,750,179.0754,0.00294776,0.000583247,4,0.000110344,0.00092216,0.004839371,30.7276,39.355,6.2541,29,0.0013478,7,0,0,1,1
3,28,300,83.8716,0.001326778,3.90E-05,1,1.95E-05,0.000351206,0.00163896,58.7952,89.9524,8.5833,18,0.00064388,5,0,0,1,0
4,28,850,131.3802,0.008834124,0.000170983,5,0,0.000113989,0.003351268,46.6212,68.0136,4.7585,22,0.00090051,6,0,0,0,0
4,2,200,116.3904,0.002363867,0.000443225,6,0.000401013,0.000590967,0.003039257,18.4336,67.1111,6.3542,15,0.0016885,5,0,0,0,1
4,12,600,63.9486,0.001206874,0.000466658,6,8.05E-05,0.000402292,0.00233329,52,83.8897,4.7448,16,0.00059539,7,0,0.00067585,0,1
2,20,30,67.2546,0.001365977,0.000166369,6,1.75E-05,6.13E-05,0.003397429,73.6641,71.9588,3.4356,25,0.00065672,8,9.63E-05,0.00016637,0,0
3,12,600,140.1918,0.002554521,0.00028885,4,1.81E-05,9.93E-05,0.004729925,32.4054,46.7634,5.0668,52,0.001363,10,0,0,1,0
4,8,500,149.3934,0.004992888,0.000440967,5,4.27E-05,0.000312945,0.004423898,46.2194,45.2347,5.0257,19,0.0010242,7,7.11E-05,0.00018492,1,0
4,14,800,135.2832,0.000676512,0.000309262,5,0,0.000908458,0.004001082,21.7476,47.285,6.2319,13,0.00098577,6,0,1.93E-05,1,1
4,8,200,96.9408,0.002165288,0.00042338,4,0.000169352,0.000157256,0.003120917,50.2412,73.1163,5.7132,21,0.0027096,9,0.000157256,0.00089515,1,1
3,4,360,64.6458,0.001765485,0.000429111,3,2.45E-05,8.58E-05,0.003175421,43.2868,78.3629,3.4402,23,0.0010299,8,0,0.00015938,0,1
5,28,1400,139.827,0.003514494,0.000393623,2,6.33E-05,0.001455,0.003690219,52.4885,50.3848,6.3524,23,0.00086457,9,0.000196812,0.00095594,1,0
3,20,160,90.9126,0.001940627,0.000314696,2,0.000104899,0.000183573,0.002097976,32.9114,98.65,7.35,11,0.0010752,4,0,0,0,1
2,8,415,66.1422,0.000708745,0.000137812,6,0.000157499,0.001373194,0.001781707,39.6343,128.0331,6.6851,39,0.00029531,4,0,0,0,1
4,20,730,58.8156,0.000553122,0.00036506,4,0.000309748,0.000320811,0.002831984,45.1137,75.8438,3.8945,22,0.00086287,9,0,5.53E-05,1,1
5,20,500,120.3672,0.001424062,0.000137259,3,0,0.000394619,0.004546702,40.0152,61.2226,4.6642,23,0.0024707,6,0,0,1,1
2,14,300,108.2226,0.008214507,0.000602742,4,6.89E-05,6.89E-05,0.002393745,50.029,81.6691,5.0216,10,0.00065441,3,0,0,0,0
6,28,2400,102.4656,0.002665832,0.000458309,4,0.000328455,0.000664548,0.003299826,23.9907,61.3241,5.169,41,0.001161,10,0.000282624,0.00020624,1,0
2,8,120,55.1292,0.001648352,0.000497616,1,7.26E-05,0.000352478,0.001886793,53.1271,95.9341,4.8736,25,0.00059092,8,0.000176239,4.15E-05,0,1
2,10,150,95.8944,0.001370167,0.000382659,0,6.17E-05,0.00118501,0.001962672,45.7975,85.8113,9.5094,21,0.0015059,9,0,0,1,1
4,28,800,129.1212,0.005355396,0.000139782,7,6.99E-05,0.000349455,0.00423714,48.8347,53.2701,4.3649,30,0.00060281,7,0,0,1,0
4,10,200,54.2802,0.001610047,0.000402512,1,0,0.000281758,0.001831428,41.5556,95.3846,5.1319,8,0.0010264,3,0,0.00012075,1,0
3,12,1000,125.2326,0.010656398,0.000335811,4,4.48E-05,0.000447748,0.001880541,96.7711,90.3333,6.631,14,0.00051491,4,0,0,1,0
2,10,100,61.0146,1.36E-05,2.71E-05,0,2.71E-05,0.000216837,0.003252561,63.6318,79.1167,3.5583,24,0.00081314,4,0,9.49E-05,0,0
5,12,800,75.9108,0.000801167,8.10E-05,3,0,9.00E-06,0.003690768,40.4499,60.1268,3.8293,26,0.00072015,10,0.000108023,0.00013503,0,1
1,24,150,100.7034,0.00168278,0.000346455,5,8.25E-06,0.00030521,0.003876992,33.9957,56.6894,4.5702,47,0.00088263,8,3.30E-05,8.25E-06,0,1
5,8,750,98.5464,0.001771423,0.000152929,5,0.000700923,0.000790131,0.00261253,19.549,75.3951,6.5366,19,0.0011215,9,2.55E-05,0.00012744,0,1
6,8,500,124.1724,0.002848644,0.000415952,7,6.30E-05,0.000668045,0.005092266,24.1886,46.9208,4.0495,25,0.0011596,9,6.30E-05,0.00015126,1,1
4,8,500,91.968,0.002478464,0.001648299,3,6.02E-05,7.22E-05,0.003392849,26.3915,58.7518,4.4858,20,0.00070985,8,0,0.00014438,0,1
5,8,250,167.1306,0.01439527,0.00046478,5,7.75E-05,0.000632617,0.003989362,32.4675,57.4887,4.301,20,0.00086501,6,0,0.00025821,0,1
4,6,500,109.9542,0.002464255,0.000406196,5,0,0.000284337,0.003249567,38.5439,67.7333,5.5792,33,0.0020445,7,0,0,0,1
4,28,1000,178.7328,0.005272174,0.000509496,8,0,0.00022152,0.004282719,24.8221,56.2414,7.1759,31,0.0015063,11,2.95E-05,0,1,0
5,28,400,134.2224,0.008092324,0.000269385,6,0.000107754,0.00028016,0.004417913,35.8435,50.2146,3.9195,21,0.0011961,7,0.000204733,0.00028016,1,0
5,12,500,124.011,0.004002406,0.000439571,4,2.31E-05,0.00019665,0.003875162,23.4251,56.7522,5.3463,28,0.0010527,10,0.000104109,0.00067092,1,1
5,10,700,222.7338,0.009558152,0.000543256,6,6.30E-05,0.001480175,0.003511479,21.6449,41.5516,9.1076,27,0.0010471,6,0,7.87E-06,1,1
3,6,250,83.9088,0.000727082,0.000276291,5,0,0.000145417,0.003489995,24.7866,62.2167,4.4833,15,0.0010761,7,0,0.00011633,0,0
6,24,1320,147.9558,0.005320148,0.000203417,2,0.000140827,0.000156475,0.003927521,28.24,47.4263,5.5458,16,0.00079802,4,0,0,0,0
6,8,800,119.8326,0.003110372,0.000123183,3,0,0.000107785,0.003818675,24.5182,52.6613,5.2218,20,0.0016322,5,0.000384947,0.00046194,0,0
6,16,900,202.5648,0.013524631,0.00058586,7,0.000598325,0.000698046,0.002891903,20.1732,57.6897,8.5905,22,0.0016205,7,8.73E-05,0,1,1
6,20,750,149.1078,0.005844502,0.000552087,3,1.90E-05,0.000295081,0.003931237,37.0194,49.5593,5.8232,29,0.001028,8,0.000218931,0.00025701,1,1
3,12,450,53.769,0.000753726,0.000193815,6,0,0.00012921,0.002670342,52.6504,88.8387,3.8145,6,0.00077526,5,0,0,1,1
3,8,800,208.95,0.019577966,0.000507919,3,5.77E-05,0.000773422,0.002770467,38.2594,61.0167,7.3917,27,0.0011544,9,0.000277047,0.0003694,1,0
5,6,150,153.8304,0.003002208,0.000551876,5,0.00013245,9.93E-05,0.005309051,19.7583,38.3534,4.8378,20,0.0007064,8,0,0,0,0
5,10,700,105.8532,0.00107541,0.000197524,3,0.000104249,0.000131683,0.003966948,48.9861,51.3693,4.4094,37,0.00072974,10,0.000104249,0.00021398,1,1
6,14,1000,107.454,0.002145835,0.000408731,4,0.000245238,0.000143056,0.003208534,21.7949,55.1083,5.6242,15,0.0011444,6,0,0.00018393,0,1
5,8,250,108.4212,0.00410527,0.000143305,5,0.000202313,0.000177024,0.004063122,43.1518,59.361,4.1494,42,0.00059851,7,0,0,0,0
4,10,150,77.0478,0.001608814,0.000195008,4,0,9.75E-05,0.004070788,38.9398,61.6766,3.2575,15,0.0011944,5,0,0.00014626,0,1
6,36,1000,290.6184,0.029263771,0.001324153,5,0,3.31E-05,0.002714513,23.358,38.6341,9.4146,19,0.0008607,5,0,0,1,0
5,4,550,132.8766,0.00607558,0.000374661,4,0,0.000253149,0.003898497,39.1354,60.1455,5.0442,23,0.0014075,9,5.06E-05,0.00014176,1,0
4,4,700,55.2216,0.001440836,0.000427283,9,0,0.000258357,0.002841925,70.4421,75.2168,3.2028,26,0.00071545,11,8.94E-05,0,0,1
6,42,1000,200.589,0.017254706,0.000363736,6,6.82E-05,0.000511503,0.004592162,40.5459,44.3564,4.2748,18,0.0010457,5,0,0,0,0
1,20,125,60.594,0.00019382,0.00019382,1,8.31E-05,0.000415328,0.001550559,68.8727,134.2857,7.2321,14,0.00063684,4,0,0,1,1
4,12,60,99.5382,0.001743349,0.000581117,7,9.22E-06,7.38E-05,0.003846438,38.4423,58.8106,4.458,20,0.00058112,6,0,0,0,0
4,24,1000,95.1204,0.001459999,0.000382718,4,0.00056699,0.001956115,0.001984465,42.5612,90.8,8.4071,21,0.0013608,6,0,0,0,1
3,16,800,98.8422,0.006238811,0.000298378,1,0.000122064,0.000488255,0.002997342,66.3818,76.6516,4.0995,16,0.00028482,5,0,0,0,0
3,20,700,69.4854,0.001241255,0.000366734,3,9.87E-05,0.000493681,0.002369668,54.9461,85.0714,5.119,15,0.00040905,7,0,1.41E-05,0,1
6,8,700,181.152,0.001802278,0.000216273,7,0.000156197,0.000396501,0.006127746,18.5933,34.2196,5.1118,20,0.00052867,5,0,0,0,1
6,8,600,210.0804,0.011736949,0.00101541,5,0.000149325,0.00083622,0.004151236,18.8159,44.3597,6.8957,20,0.0012394,7,0,0,0,1
6,20,1400,240.8034,0.023282937,0.000907127,3,0.00012959,0.000215983,0.003606911,29.6386,45.6287,6.0958,17,0.0010367,6,0,0,0,0
7,28,2700,179.7546,0.005395302,0.000582662,8,0.000885344,0.000438889,0.005213693,24.1628,40.1626,5.3062,53,0.0006205,8,0,0,0,1
4,24,700,139.7418,0.001627251,0.000361611,3,0,0.000280249,0.003607073,22.8543,53.9649,6.8221,25,0.0024861,8,3.62E-05,2.71E-05,0,1
2,8,600,104.181,0.000969828,0.000251437,7,4.79E-05,0.000742337,0.002681992,45.0045,73.3214,7.1161,23,0.0012332,8,8.38E-05,0,1,1
3,12,500,88.8864,0.000833608,0.000370492,2,2.06E-05,0.000432241,0.003313848,52.6106,57.2547,4.6304,24,0.00064836,8,0,1.03E-05,1,1
6,28,750,155.8986,0.00478657,0.000462471,8,0.000127179,0.000335291,0.004543773,31.2959,45.8219,5.3282,39,0.0015377,8,0.00019655,0,1,0
3,28,400,77.8632,0.002658662,0.000122519,4,0,3.68E-05,0.00341828,56.5036,67.7706,3.5735,22,0.00083313,7,0.000134771,7.35E-05,0,0
3,8,420,55.0902,0.001247465,0.000265589,8,0,8.85E-05,0.002776615,52.0698,90.8174,3.3275,18,0.00037826,11,0,0,0,1
5,4,1100,113.2008,0.003053853,0.000466702,5,0.000162331,0.000405828,0.003601721,52.6893,54.862,4.938,29,0.00070005,10,0.000101457,0.00034495,1,0
4,14,1260,166.6032,0.006164966,0.000819971,5,9.11E-05,0.0001974,0.003325437,32.5688,63.4521,8.0046,15,0.0017462,6,0,0,1,0
3,16,400,46.9092,0.000601207,0.000102092,4,3.40E-05,5.67E-05,0.002790508,38.1551,88.7805,2.9797,18,0.00039702,5,5.67E-05,9.07E-05,0,1
5,4,700,147.1464,0.008859784,0.000800047,10,0.000325945,0.000148157,0.004049623,29.5452,53.1317,4.7122,25,0.00086919,6,0.00020742,0.00016791,1,1
2,10,300,108.3924,0.001552916,0.000223232,4,4.85E-05,0.000359112,0.003241711,36.997,63.8084,5.8922,28,0.00090263,8,0,0,1,1
3,4,50,101.7456,0.00509104,0.000199649,5,3.99E-05,8.98E-05,0.002425731,53.2066,82.963,5.8519,16,0.00082854,5,0,0,1,0
3,20,200,70.1022,0.00125743,0.000228624,5,0,7.62E-05,0.003257888,55.7176,67.9766,3.5965,17,0.00076208,4,0,0,1,1
3,10,50,115.2984,0.006638448,0.000788727,6,2.63E-05,0.000315491,0.00400936,34.4605,57.4295,3.8656,19,0.00068356,6,0,0.0001446,0,0
4,16,500,99.282,0.007656703,0.000195735,4,3.45E-05,4.61E-05,0.003212361,54.3309,79.1971,3.5556,22,0.00065629,10,1.15E-05,2.30E-05,0,1
2,10,600,98.7942,0.000289748,2.63E-05,1,1.32E-05,0.000579496,0.002857971,47.0741,71.447,6.4055,17,0.00080339,6,6.59E-05,5.27E-05,1,0
4,8,500,113.7078,0.00415291,0.00037402,3,0.000103178,9.03E-05,0.00536525,36.1928,45.6827,3.4615,25,0.00063196,8,0,0,1,1
5,16,1000,87.3978,0.003744477,0.000243391,5,0,0.000112334,0.004212537,47.6429,61.4578,3.0711,14,0.00099229,7,0,0.00020595,0,1
4,20,600,156.9996,0.009985563,0.000571463,4,0.000210539,0.000360924,0.001864774,26.0984,71.0323,10.6935,11,0.00069177,3,0,0,1,1
1,6,400,72.4176,4.61E-05,0.000184247,4,2.30E-05,0.000322432,0.00241824,45.5,81.7905,5.6762,14,0.0002994,3,0,0,0,1
4,12,600,138.0312,0.003423841,0.000450331,5,0.000317881,0.000496689,0.004688742,36.7072,47.4576,4.8206,46,0.0008543,12,0.000284768,0.0004106,1,1
3,14,650,56.643,0.000354334,0.000150592,3,0,0.00037205,0.003472468,68.3887,65.4592,3.0204,25,0.00041634,7,0,0.0001063,0,0
5,8,450,108.8196,0.002811749,0.000545971,8,2.73E-05,0.000209289,0.003803596,34.1583,53.9043,5.0718,29,0.0013467,6,0.000272985,0.00046408,0,1
3,24,100,59.7024,0.000200116,3.34E-05,2,0,0.000400231,0.003279673,53.0476,74.1153,3.4881,19,0.00064482,6,0,0.00015565,1,0
3,8,250,131.6652,0.002360747,0.000124797,5,0,0.000592787,0.004971089,29.6855,43.7238,4.1632,24,0.0011024,8,0,0,1,1
5,10,2000,135.1194,0.002195171,0.000449012,3,3.99E-05,0.000179605,0.005238475,44.3282,38.72,4.3048,25,0.0013869,8,9.98E-05,0.00062862,1,1
3,4,50,69.8706,0.000932731,0.000196154,8,0,0.00014011,0.002826216,65.1858,77.9773,4.3414,29,0.00053242,7,0,0,0,0
4,8,350,127.9752,0.002006338,0.000257223,6,0,6.17E-05,0.004022965,29.4256,52.0307,5.4885,25,0.0014919,9,0,0,0,0
3,10,200,68.139,0.001621173,0.000100538,4,0,2.51E-05,0.004071784,57.387,65.2099,2.7222,24,0.00077917,6,0.000100538,8.80E-05,0,0
4,6,500,85.2966,0.003911623,0.000243581,4,4.30E-05,0.000257909,0.004026249,56.5,58.3203,3.0285,26,0.00077373,7,0,8.60E-05,1,0
4,14,700,154.9362,0.00313734,0.00084499,6,0,2.51E-05,0.004710193,28.5196,46.6643,5.6021,30,0.00082826,8,0,5.86E-05,1,0
4,24,1800,70.5852,0.001127917,0.000231131,5,3.70E-05,0.000138678,0.002829037,43.082,78.732,4.6307,24,0.0007766,10,7.40E-05,9.25E-05,0,1
3,42,1600,59.664,0.000209661,6.29E-05,2,8.39E-05,0.000398356,0.002264341,37.757,82.963,5,13,0.00041932,3,0,0,0,0
4,24,800,76.9332,0.00149873,0.000127011,1,1.69E-05,4.23E-05,0.00358171,49.0332,68.6619,3.5603,21,0.00047417,10,0,0,0,0
3,16,500,85.4652,0.000686245,0.000119821,5,0,0.000457496,0.002581587,32.3898,76.2025,6.1983,21,0.0021894,9,0.000174284,0.00025053,1,1
6,24,2000,109.3782,0.00411985,0.000444757,5,4.68E-05,9.36E-05,0.003675094,29.7436,49.6561,4.6815,18,0.00065543,4,0,0,1,0
2,28,200,87.4368,0.001696046,0.000333648,0,0,5.56E-05,0.002405049,44.5349,76.1156,6.3121,12,0.00055608,5,0,0,1,1
5,8,180,111.3534,0.001184463,8.81E-05,3,0.000107679,4.89E-05,0.003347821,36.6217,65.9649,5.9152,22,0.00068523,6,0,0.00015662,1,1
4,2,100,112.2516,0.002281369,0.000436558,7,0.000154908,0.000457682,0.003710745,37.8479,55.4231,5.0493,26,0.00049289,8,3.52E-05,3.52E-05,1,0
3,8,380,109.7904,0.002750756,0.000755572,4,0,0,0.004013978,36.9912,56.9882,4.3853,20,0.0010507,7,0,0,1,1
5,12,800,172.7046,0.006938691,0.000724938,10,0.000310688,0.000393538,0.003334714,25.8,47.0062,7.6398,19,0.00089064,4,0,8.29E-05,1,0
4,16,800,172.9176,0.002984325,0.000348636,4,0.000209182,0.000822781,0.004448597,26.4025,38.0564,6.7116,17,0.00096224,7,0,1.39E-05,0,1
3,28,730,128.1648,0.000669677,0.000191336,7,0.00042094,0.000593143,0.004592071,30.7782,45.4,5.0375,20,0.00066968,4,0,0,1,1
4,8,650,65.3142,0.000604941,0.000286551,3,0,0.000111437,0.002117295,45.7273,85.8346,5.594,12,0.00033431,5,0,0.00025471,1,1
1,28,20,91.2876,0.003119466,0.000543391,7,0,8.05E-05,0.002877959,22,59.4126,4.9371,14,0.00090565,6,0,8.05E-05,0,0
5,20,400,96.7458,0.002560947,0.000496308,1,3.97E-05,1.99E-05,0.003573414,36.4022,66.0889,4.3944,15,0.0013698,5,0,9.93E-05,1,0
6,12,600,116.9676,0.001892506,0.000305713,5,0.000174693,0.000174693,0.004061608,32.446,55.3262,4.9857,19,0.0010336,7,0,0,0,1
5,20,1000,182.1216,0.009076956,0.000595427,8,0.000211707,0.000224939,0.004485551,35.8225,48.6726,5.6401,38,0.0018921,8,6.62E-05,7.94E-05,0,0
1,24,730,28.1118,0.000574953,6.97E-05,5,0,0,0.001507074,160.9535,168.9249,3.1792,17,0.00071434,3,0,0,1,0
4,12,1000,113.871,0.000659604,0.000111625,0,3.04E-05,0.001156844,0.004485306,31.102,46.4072,4.543,36,0.0012076,10,0,0,1,1
2,14,600,104.8392,0.000312426,0.000104142,4,0,0.000163652,0.003317663,46.3423,63.7489,5.6323,26,0.0015473,7,0,1.49E-05,1,0
5,6,400,162.6186,0.005091419,0.000588342,7,3.39E-05,0.000294171,0.004355992,22.1146,46.3169,6.0805,24,0.0026815,6,0,0,1,0
4,24,500,101.349,0.001030145,0.000206029,4,0,9.76E-05,0.002635003,30.5289,69.3498,7.7407,18,0.0010627,7,0.00035784,0.0018434,1,1
1,30,130,80.1444,0.000471791,7.86E-05,3,0,0.001405544,0.002064085,28.8421,101.2,7.1524,18,0.00065854,7,0,2.95E-05,0,0
5,10,2000,299.9994,0.035823523,0.000735803,4,0,0.00023084,0.003664589,54.2767,51.5748,5.7756,29,0.0023805,7,0.00017313,0.00012985,1,1
2,8,450,99.5676,0.001334878,0.0001847,5,1.68E-05,3.36E-05,0.003022366,47.688,82.7333,5.9417,29,0.0019561,9,0.000134327,0.00053731,1,1
5,4,1000,125.0142,0.002455862,9.05E-05,3,7.92E-05,0.000362155,0.003859212,34.2353,50.2991,5.2141,16,0.00089407,7,9.05E-05,0.00021503,1,0
2,10,200,69.4998,0.001036102,0.000207221,6,4.60E-05,0.000529564,0.001358445,26.3448,85.2203,9.1186,16,0.0011282,5,0,0,1,0
6,6,500,181.224,0.004097641,0.000640531,9,3.51E-05,0.000350976,0.005536642,20.0571,36.7924,5.1997,24,0.0016145,7,0.000210585,0.00081602,1,0
5,28,365,127.416,0.004687035,0.000421585,3,7.44E-05,0.00027279,0.002529511,28.198,63.7647,7.8333,14,0.0012896,5,0,0.00022319,0,0
3,10,75,66.495,0.000366654,0.000463142,10,0,0.000328059,0.003299884,38.1935,75.5439,3.7485,17,0.00052103,9,0,6.75E-05,1,1
5,4,1260,204.3654,0.006015471,0.000492767,7,9.30E-05,0.001636357,0.0036911,18.5152,47.335,9.3778,26,0.0012273,9,0.00018595,0.00060434,0,0
5,20,750,139.065,0.004286392,0.000508268,7,1.69E-05,0.000864055,0.00374424,35.3818,50.2443,5.8869,19,0.0017112,6,0.000135538,0,0,1
6,14,1000,175.5162,0.008934925,0.000484305,5,0.000168024,0.000543607,0.003815134,32.187,46.6528,6.2358,30,0.0012355,7,0,0,1,0
5,6,300,135.9282,0.003158602,0.000350956,6,2.24E-05,0.000545102,0.004554958,31.3235,48.0984,4.9164,34,0.00049283,7,4.48E-05,5.23E-05,1,0
6,2,550,124.899,0.005241298,0.00039557,3,0,0.0003214,0.00358485,35.3056,55.8897,5.0621,18,0.00076642,4,0,2.47E-05,0,0
6,8,1000,102.7938,0.002267178,0.00016817,5,6.23E-06,0.000118342,0.004042304,33.5988,56.8998,4.2773,38,0.00089068,9,0,0,0,1
6,20,800,260.5266,0.009146239,0.001146441,7,8.43E-06,0.000910409,0.006971373,19.9031,29.0302,5.5985,33,0.001079,9,5.90E-05,0.00010116,1,0
4,6,400,111.6288,0.002767624,0.000234987,3,0.000104439,0.000548303,0.003211488,32.7869,61.6911,5.6748,14,0.0011488,4,0,2.61E-05,0,1
6,12,800,118.5876,0.005812633,0.000435474,6,7.57E-05,0.000340806,0.002877916,43.6821,65.0263,5.7237,12,0.00083308,3,0,0,0,1
3,10,500,60.597,0.002819736,0.000260857,6,0.000173904,9.94E-05,0.002186227,47.4286,104.5455,4.0341,18,0.0010807,6,0,0,1,1
