A1_1,A1_2,A1_3,A2,A3_0,A3_1,A3_2,A3_3,A4_0,A4_1,A4_2,A4_3,A4_4,A4_5,A4_6,A4_7,A4_8,A4_9,A5,A6_1,A6_2,A6_3,A6_4,A7_1,A7_2,A7_3,A7_4,A8,A9_1,A9_2,A9_3,A9_4,A10_1,A10_2,A11,A12_1,A12_2,A12_3,A14_1,A14_2,A15_1,A15_2,A16,A17_1,A17_2,A17_3,A18,A19,A20,A21,A13
1,0,0,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1344,1,0,0,0,0,0,1,0,4,0,0,1,0,1,0,2,1,0,0,0,0,0,1,2,0,1,0,2,1,1,0,0
1,0,0,24,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1747,1,0,0,0,0,1,0,0,4,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,2,0,1
0,1,0,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1670,1,0,0,0,0,1,0,0,4,0,1,0,0,1,0,2,0,0,1,0,0,0,1,1,0,0,1,1,2,1,1,1
0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1224,1,0,0,0,0,0,1,0,3,0,0,1,0,1,0,1,1,0,0,0,0,0,1,2,0,0,1,1,1,1,0,1
0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,522,0,0,1,0,0,0,0,0,4,0,0,1,0,1,0,4,0,1,0,0,0,0,1,2,0,0,1,2,2,1,0,0
1,0,0,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1498,1,0,0,0,0,0,1,0,4,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,1
0,1,0,30,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1919,0,1,0,0,0,1,0,0,4,0,0,1,0,1,0,3,0,0,0,0,1,0,1,2,0,0,0,1,1,1,1,1
0,0,1,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,745,1,0,0,0,0,0,1,0,3,0,1,0,0,1,0,2,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1
0,1,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2063,1,0,0,0,0,1,0,0,4,0,0,0,1,1,0,3,0,0,1,0,0,1,0,1,0,0,0,1,2,1,0,1
0,1,0,60,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6288,1,0,0,0,0,0,1,0,4,0,0,1,0,1,0,4,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0
0,0,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6842,0,0,0,0,0,0,1,0,2,0,0,1,0,1,0,4,0,1,0,0,0,0,1,2,0,0,0,2,2,1,0,0
0,0,0,12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3527,0,0,0,0,0,1,0,0,2,0,0,1,0,1,0,3,0,1,0,0,0,0,1,1,0,0,0,2,2,1,0,0
0,0,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1546,1,0,0,0,0,0,1,0,3,0,0,1,0,1,0,2,1,0,0,0,0,0,1,1,0,1,0,2,1,2,0,1
0,0,0,24,0,0,1,0,0,0,1,0,0,0,0,0,0,0,929,0,0,0,0,0,0,0,1,4,0,0,1,0,1,0,2,0,0,1,0,1,0,1,1,0,0,1,1,2,1,0,1
0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1455,1,0,0,0,0,0,0,1,2,0,0,1,0,1,0,1,1,0,0,0,0,0,1,3,0,1,0,2,1,1,0,0
1,0,0,15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1845,1,0,0,0,0,1,0,0,4,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0
0,1,0,48,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8358,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,2,0,0,1,1,1,1,0,1
1,0,0,24,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3349,0,0,1,0,0,1,0,0,4,0,0,1,0,1,0,4,0,0,0,0,0,0,0,1,0,0,1,2,2,1,1,1
0,0,0,12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2859,0,0,0,0,1,0,0,0,4,0,0,1,0,1,0,4,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,1
0,0,0,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1533,1,0,0,0,0,1,0,0,4,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,2,1,1,1,0
0,0,0,24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3621,0,1,0,0,0,0,0,0,2,0,0,1,0,1,0,4,0,0,1,0,0,0,1,2,0,0,1,1,1,1,1,1
0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3590,1,0,0,0,1,0,0,0,3,0,0,0,1,1,0,3,0,0,1,0,0,0,1,3,1,0,0,2,2,1,0,0
1,0,0,36,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2145,1,0,0,0,0,0,0,1,2,0,0,1,0,1,0,1,0,0,1,0,0,0,1,2,0,0,1,1,2,1,1,1
0,1,0,24,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4113,0,0,1,0,0,1,0,0,3,0,1,0,0,1,0,4,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1
0,0,0,36,0,0,1,0,0,0,1,0,0,0,0,0,0,0,10974,1,0,0,0,1,0,0,0,4,0,1,0,0,1,0,2,0,0,1,0,0,0,1,2,0,0,0,1,2,1,1,1
1,0,0,12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1893,1,0,0,0,0,0,1,0,4,0,1,0,0,0,0,4,0,1,0,0,0,0,1,1,0,0,1,1,2,1,0,1
1,0,0,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1231,0,0,0,1,0,0,0,0,4,0,1,0,0,1,0,4,0,1,0,0,0,1,0,2,0,0,0,1,2,1,0,0
0,0,1,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3656,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,4,0,1,0,0,1,0,1,2,0,1,0,1,1,1,0,0
0,1,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1154,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,4,1,0,0,0,0,0,1,3,0,1,0,1,1,1,0,1
1,0,0,28,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4006,1,0,0,0,0,0,1,0,3,0,0,1,0,1,0,2,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0
0,1,0,24,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3069,0,1,0,0,0,0,0,0,4,0,0,1,0,1,0,4,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1
0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1740,1,0,0,0,0,0,0,0,2,0,0,0,1,1,0,2,1,0,0,0,0,1,0,2,0,0,1,1,1,1,0,1
0,1,0,21,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2353,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,4,0,1,0,0,0,0,1,2,0,0,1,1,1,1,0,0
0,0,0,15,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3556,0,0,0,0,0,0,1,0,3,0,0,1,0,1,0,2,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1
0,0,0,24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2397,0,0,1,0,0,0,0,0,3,0,0,1,0,1,0,2,0,0,1,1,0,0,1,2,0,0,1,1,2,1,1,1
0,1,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,454,1,0,0,0,0,1,0,0,3,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1
0,1,0,30,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1715,0,0,0,0,0,0,1,0,4,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1
0,1,0,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2520,0,0,1,0,0,0,1,0,4,0,0,1,0,1,0,2,0,1,0,0,0,0,1,2,0,1,0,1,1,1,1,1
0,0,0,15,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3568,1,0,0,0,0,0,0,0,4,0,1,0,0,1,0,2,0,0,1,1,0,1,0,1,0,0,0,1,2,1,0,0
0,0,0,42,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7166,0,0,0,0,0,0,0,1,2,0,0,0,1,1,0,4,0,1,0,0,0,1,0,1,0,0,1,1,2,1,0,1
1,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3939,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,2,1,0,0,0,0,0,1,2,0,1,0,2,1,1,0,0
0,1,0,15,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1514,0,1,0,0,0,0,1,0,4,0,0,1,0,0,0,2,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1
0,0,0,24,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7393,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,4,0,1,0,0,0,0,1,1,0,1,0,2,1,1,0,0
1,0,0,24,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1193,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,4,0,0,0,0,0,1,0,2,1,0,0,1,1,1,1,1
1,0,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7297,1,0,0,0,0,0,0,0,4,0,0,1,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1
0,0,0,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2831,1,0,0,0,0,0,1,0,4,0,1,0,0,1,0,2,0,0,1,0,0,0,1,1,0,0,1,1,2,1,0,1
0,0,1,24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1258,0,0,1,0,0,0,1,0,3,0,1,0,0,1,0,3,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0
0,1,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,753,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,3,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0
0,1,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2427,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,2,0,1,0,0,0,0,1,2,0,0,1,1,1,1,0,0
0,0,0,24,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2538,1,0,0,0,0,0,0,0,4,0,0,1,0,1,0,4,0,0,1,0,0,0,1,2,0,1,0,2,1,1,1,0
0,1,0,15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1264,0,1,0,0,0,0,1,0,2,0,0,0,1,1,0,2,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1
0,1,0,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8386,1,0,0,0,0,0,0,1,2,0,0,1,0,1,0,2,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0
0,0,0,48,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4844,1,0,0,0,1,0,0,0,3,0,0,1,0,1,0,2,0,0,1,1,0,1,0,1,0,0,0,1,2,1,1,1
0,0,1,21,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2923,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,2,1,0,1
1,0,0,36,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8229,1,0,0,0,0,0,1,0,2,0,0,1,0,1,0,2,0,1,0,0,0,0,1,1,0,0,1,2,1,1,1,1
0,0,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2028,1,0,0,0,0,0,0,1,2,0,0,1,0,1,0,2,0,1,0,0,0,0,1,2,0,1,0,1,1,1,0,1
1,0,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1433,1,0,0,0,0,0,1,0,4,0,1,0,0,1,0,3,0,1,0,0,0,1,0,2,0,0,1,1,1,1,0,1
0,0,1,42,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6289,1,0,0,0,0,1,0,0,2,1,0,0,0,1,0,1,0,1,0,0,0,0,1,2,0,0,1,1,1,1,0,1
0,0,0,13,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1409,0,1,0,0,1,0,0,0,2,0,1,0,0,1,0,4,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0
1,0,0,24,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6579,1,0,0,0,1,0,0,0,4,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,1
0,1,0,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1743,1,0,0,0,0,0,0,0,4,0,0,1,0,1,0,2,0,1,0,0,0,0,1,2,0,1,0,1,1,1,0,0
0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3565,0,0,0,0,0,1,0,0,2,0,0,1,0,1,0,1,0,1,0,0,0,0,1,2,0,1,0,2,1,1,0,1
0,0,0,15,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1569,0,1,0,0,0,0,0,0,4,0,0,1,0,1,0,4,0,0,1,1,0,0,1,1,0,1,0,2,1,1,0,1
1,0,0,18,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1936,0,0,0,0,0,0,0,1,2,0,0,0,1,1,0,4,0,0,1,0,0,1,0,2,0,1,0,1,1,1,0,1
1,0,0,36,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3959,1,0,0,0,1,0,0,0,4,0,0,1,0,1,0,3,0,1,0,0,0,0,1,1,0,0,0,1,2,1,0,1
0,0,0,12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2390,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,3,0,0,1,0,0,0,1,1,0,0,1,1,2,1,0,0
0,0,0,12,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1736,1,0,0,0,0,0,0,1,3,0,1,0,0,1,0,4,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1
1,0,0,30,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3857,1,0,0,0,0,0,1,0,4,1,0,0,0,1,0,4,0,1,0,0,0,0,1,1,0,0,0,1,2,1,0,0
0,0,0,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,804,1,0,0,0,0,0,0,0,4,0,0,1,0,1,0,4,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1
1,0,0,45,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1845,1,0,0,0,0,0,1,0,4,0,0,1,0,1,0,4,0,0,0,0,0,0,0,1,0,0,1,1,2,1,1,1
0,1,0,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4576,0,1,0,0,1,0,0,0,3,0,0,1,0,1,0,4,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1
